,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
30993,11932674,46612,BANKNIFTY21O2134400PE,BANKNIFTY,0,21-10-2021,34400,0.05,25,PE,NFO-OPT,NFO
30994,11932930,46613,BANKNIFTY21O2134500CE,BANKNIFTY,0,21-10-2021,34500,0.05,25,CE,NFO-OPT,NFO
30995,11935490,46623,BANKNIFTY21O2134500PE,BANKNIFTY,0,21-10-2021,34500,0.05,25,PE,NFO-OPT,NFO
30996,11936258,46626,BANKNIFTY21O2134600CE,BANKNIFTY,0,21-10-2021,34600,0.05,25,CE,NFO-OPT,NFO
30997,11936514,46627,BANKNIFTY21O2134600PE,BANKNIFTY,0,21-10-2021,34600,0.05,25,PE,NFO-OPT,NFO
30998,11936770,46628,BANKNIFTY21O2134700CE,BANKNIFTY,0,21-10-2021,34700,0.05,25,CE,NFO-OPT,NFO
30999,11937026,46629,BANKNIFTY21O2134700PE,BANKNIFTY,0,21-10-2021,34700,0.05,25,PE,NFO-OPT,NFO
31000,11940866,46644,BANKNIFTY21O2134800CE,BANKNIFTY,0,21-10-2021,34800,0.05,25,CE,NFO-OPT,NFO
31001,11942914,46652,BANKNIFTY21O2134800PE,BANKNIFTY,0,21-10-2021,34800,0.05,25,PE,NFO-OPT,NFO
31002,11943170,46653,BANKNIFTY21O2134900CE,BANKNIFTY,0,21-10-2021,34900,0.05,25,CE,NFO-OPT,NFO
31003,11944962,46660,BANKNIFTY21O2134900PE,BANKNIFTY,0,21-10-2021,34900,0.05,25,PE,NFO-OPT,NFO
31004,11945218,46661,BANKNIFTY21O2135000CE,BANKNIFTY,0,21-10-2021,35000,0.05,25,CE,NFO-OPT,NFO
31005,11945730,46663,BANKNIFTY21O2135000PE,BANKNIFTY,0,21-10-2021,35000,0.05,25,PE,NFO-OPT,NFO
31006,11946498,46666,BANKNIFTY21O2135100CE,BANKNIFTY,0,21-10-2021,35100,0.05,25,CE,NFO-OPT,NFO
31007,11946754,46667,BANKNIFTY21O2135100PE,BANKNIFTY,0,21-10-2021,35100,0.05,25,PE,NFO-OPT,NFO
31008,11947778,46671,BANKNIFTY21O2135200CE,BANKNIFTY,0,21-10-2021,35200,0.05,25,CE,NFO-OPT,NFO
31009,11948034,46672,BANKNIFTY21O2135200PE,BANKNIFTY,0,21-10-2021,35200,0.05,25,PE,NFO-OPT,NFO
31010,11948546,46674,BANKNIFTY21O2135300CE,BANKNIFTY,0,21-10-2021,35300,0.05,25,CE,NFO-OPT,NFO
31011,11949058,46676,BANKNIFTY21O2135300PE,BANKNIFTY,0,21-10-2021,35300,0.05,25,PE,NFO-OPT,NFO
31012,11949314,46677,BANKNIFTY21O2135400CE,BANKNIFTY,0,21-10-2021,35400,0.05,25,CE,NFO-OPT,NFO
31013,11954690,46698,BANKNIFTY21O2135400PE,BANKNIFTY,0,21-10-2021,35400,0.05,25,PE,NFO-OPT,NFO
31014,11955458,46701,BANKNIFTY21O2135500CE,BANKNIFTY,0,21-10-2021,35500,0.05,25,CE,NFO-OPT,NFO
31015,11955714,46702,BANKNIFTY21O2135500PE,BANKNIFTY,0,21-10-2021,35500,0.05,25,PE,NFO-OPT,NFO
31016,11955970,46703,BANKNIFTY21O2135600CE,BANKNIFTY,0,21-10-2021,35600,0.05,25,CE,NFO-OPT,NFO
31017,11956226,46704,BANKNIFTY21O2135600PE,BANKNIFTY,0,21-10-2021,35600,0.05,25,PE,NFO-OPT,NFO
31018,11956482,46705,BANKNIFTY21O2135700CE,BANKNIFTY,0,21-10-2021,35700,0.05,25,CE,NFO-OPT,NFO
31019,11963394,46732,BANKNIFTY21O2135700PE,BANKNIFTY,0,21-10-2021,35700,0.05,25,PE,NFO-OPT,NFO
31020,11964418,46736,BANKNIFTY21O2135800CE,BANKNIFTY,0,21-10-2021,35800,0.05,25,CE,NFO-OPT,NFO
31021,11964674,46737,BANKNIFTY21O2135800PE,BANKNIFTY,0,21-10-2021,35800,0.05,25,PE,NFO-OPT,NFO
31022,11964930,46738,BANKNIFTY21O2135900CE,BANKNIFTY,0,21-10-2021,35900,0.05,25,CE,NFO-OPT,NFO
31023,11965186,46739,BANKNIFTY21O2135900PE,BANKNIFTY,0,21-10-2021,35900,0.05,25,PE,NFO-OPT,NFO
31024,11967234,46747,BANKNIFTY21O2136000CE,BANKNIFTY,0,21-10-2021,36000,0.05,25,CE,NFO-OPT,NFO
31025,11967490,46748,BANKNIFTY21O2136000PE,BANKNIFTY,0,21-10-2021,36000,0.05,25,PE,NFO-OPT,NFO
31026,11968770,46753,BANKNIFTY21O2136100CE,BANKNIFTY,0,21-10-2021,36100,0.05,25,CE,NFO-OPT,NFO
31027,11969794,46757,BANKNIFTY21O2136100PE,BANKNIFTY,0,21-10-2021,36100,0.05,25,PE,NFO-OPT,NFO
31028,11970818,46761,BANKNIFTY21O2136200CE,BANKNIFTY,0,21-10-2021,36200,0.05,25,CE,NFO-OPT,NFO
31029,11974146,46774,BANKNIFTY21O2136200PE,BANKNIFTY,0,21-10-2021,36200,0.05,25,PE,NFO-OPT,NFO
31030,11975170,46778,BANKNIFTY21O2136300CE,BANKNIFTY,0,21-10-2021,36300,0.05,25,CE,NFO-OPT,NFO
31031,11976450,46783,BANKNIFTY21O2136300PE,BANKNIFTY,0,21-10-2021,36300,0.05,25,PE,NFO-OPT,NFO
31032,11976706,46784,BANKNIFTY21O2136400CE,BANKNIFTY,0,21-10-2021,36400,0.05,25,CE,NFO-OPT,NFO
31033,11976962,46785,BANKNIFTY21O2136400PE,BANKNIFTY,0,21-10-2021,36400,0.05,25,PE,NFO-OPT,NFO
31034,11977986,46789,BANKNIFTY21O2136500CE,BANKNIFTY,0,21-10-2021,36500,0.05,25,CE,NFO-OPT,NFO
31035,11978242,46790,BANKNIFTY21O2136500PE,BANKNIFTY,0,21-10-2021,36500,0.05,25,PE,NFO-OPT,NFO
31036,11978498,46791,BANKNIFTY21O2136600CE,BANKNIFTY,0,21-10-2021,36600,0.05,25,CE,NFO-OPT,NFO
31037,11978754,46792,BANKNIFTY21O2136600PE,BANKNIFTY,0,21-10-2021,36600,0.05,25,PE,NFO-OPT,NFO
31038,11979010,46793,BANKNIFTY21O2136700CE,BANKNIFTY,0,21-10-2021,36700,0.05,25,CE,NFO-OPT,NFO
31039,11981058,46801,BANKNIFTY21O2136700PE,BANKNIFTY,0,21-10-2021,36700,0.05,25,PE,NFO-OPT,NFO
31040,11981314,46802,BANKNIFTY21O2136800CE,BANKNIFTY,0,21-10-2021,36800,0.05,25,CE,NFO-OPT,NFO
31041,11984130,46813,BANKNIFTY21O2136800PE,BANKNIFTY,0,21-10-2021,36800,0.05,25,PE,NFO-OPT,NFO
31042,11984386,46814,BANKNIFTY21O2136900CE,BANKNIFTY,0,21-10-2021,36900,0.05,25,CE,NFO-OPT,NFO
31043,11985154,46817,BANKNIFTY21O2136900PE,BANKNIFTY,0,21-10-2021,36900,0.05,25,PE,NFO-OPT,NFO
31044,11985410,46818,BANKNIFTY21O2137000CE,BANKNIFTY,0,21-10-2021,37000,0.05,25,CE,NFO-OPT,NFO
31045,11985666,46819,BANKNIFTY21O2137000PE,BANKNIFTY,0,21-10-2021,37000,0.05,25,PE,NFO-OPT,NFO
31046,11985922,46820,BANKNIFTY21O2137100CE,BANKNIFTY,0,21-10-2021,37100,0.05,25,CE,NFO-OPT,NFO
31047,11986690,46823,BANKNIFTY21O2137100PE,BANKNIFTY,0,21-10-2021,37100,0.05,25,PE,NFO-OPT,NFO
31048,11986946,46824,BANKNIFTY21O2137200CE,BANKNIFTY,0,21-10-2021,37200,0.05,25,CE,NFO-OPT,NFO
31049,11987202,46825,BANKNIFTY21O2137200PE,BANKNIFTY,0,21-10-2021,37200,0.05,25,PE,NFO-OPT,NFO
31050,11987970,46828,BANKNIFTY21O2137300CE,BANKNIFTY,0,21-10-2021,37300,0.05,25,CE,NFO-OPT,NFO
31051,11989250,46833,BANKNIFTY21O2137300PE,BANKNIFTY,0,21-10-2021,37300,0.05,25,PE,NFO-OPT,NFO
31052,11989506,46834,BANKNIFTY21O2137400CE,BANKNIFTY,0,21-10-2021,37400,0.05,25,CE,NFO-OPT,NFO
31053,11989762,46835,BANKNIFTY21O2137400PE,BANKNIFTY,0,21-10-2021,37400,0.05,25,PE,NFO-OPT,NFO
31054,11990018,46836,BANKNIFTY21O2137500CE,BANKNIFTY,0,21-10-2021,37500,0.05,25,CE,NFO-OPT,NFO
31055,11994882,46855,BANKNIFTY21O2137500PE,BANKNIFTY,0,21-10-2021,37500,0.05,25,PE,NFO-OPT,NFO
31056,11995138,46856,BANKNIFTY21O2137600CE,BANKNIFTY,0,21-10-2021,37600,0.05,25,CE,NFO-OPT,NFO
31057,11999490,46873,BANKNIFTY21O2137600PE,BANKNIFTY,0,21-10-2021,37600,0.05,25,PE,NFO-OPT,NFO
31058,11999746,46874,BANKNIFTY21O2137700CE,BANKNIFTY,0,21-10-2021,37700,0.05,25,CE,NFO-OPT,NFO
31059,12000770,46878,BANKNIFTY21O2137700PE,BANKNIFTY,0,21-10-2021,37700,0.05,25,PE,NFO-OPT,NFO
31060,12001026,46879,BANKNIFTY21O2137800CE,BANKNIFTY,0,21-10-2021,37800,0.05,25,CE,NFO-OPT,NFO
31061,12001794,46882,BANKNIFTY21O2137800PE,BANKNIFTY,0,21-10-2021,37800,0.05,25,PE,NFO-OPT,NFO
31062,12002050,46883,BANKNIFTY21O2137900CE,BANKNIFTY,0,21-10-2021,37900,0.05,25,CE,NFO-OPT,NFO
31063,12002306,46884,BANKNIFTY21O2137900PE,BANKNIFTY,0,21-10-2021,37900,0.05,25,PE,NFO-OPT,NFO
31064,12002562,46885,BANKNIFTY21O2138000CE,BANKNIFTY,0,21-10-2021,38000,0.05,25,CE,NFO-OPT,NFO
31065,12004098,46891,BANKNIFTY21O2138000PE,BANKNIFTY,0,21-10-2021,38000,0.05,25,PE,NFO-OPT,NFO
31066,12004354,46892,BANKNIFTY21O2138100CE,BANKNIFTY,0,21-10-2021,38100,0.05,25,CE,NFO-OPT,NFO
31067,12005634,46897,BANKNIFTY21O2138100PE,BANKNIFTY,0,21-10-2021,38100,0.05,25,PE,NFO-OPT,NFO
31068,12005890,46898,BANKNIFTY21O2138200CE,BANKNIFTY,0,21-10-2021,38200,0.05,25,CE,NFO-OPT,NFO
31069,12007170,46903,BANKNIFTY21O2138200PE,BANKNIFTY,0,21-10-2021,38200,0.05,25,PE,NFO-OPT,NFO
31070,12007682,46905,BANKNIFTY21O2138300CE,BANKNIFTY,0,21-10-2021,38300,0.05,25,CE,NFO-OPT,NFO
31071,12007938,46906,BANKNIFTY21O2138300PE,BANKNIFTY,0,21-10-2021,38300,0.05,25,PE,NFO-OPT,NFO
31072,12008194,46907,BANKNIFTY21O2138400CE,BANKNIFTY,0,21-10-2021,38400,0.05,25,CE,NFO-OPT,NFO
31073,12011266,46919,BANKNIFTY21O2138400PE,BANKNIFTY,0,21-10-2021,38400,0.05,25,PE,NFO-OPT,NFO
31074,12011522,46920,BANKNIFTY21O2138500CE,BANKNIFTY,0,21-10-2021,38500,0.05,25,CE,NFO-OPT,NFO
31075,12011778,46921,BANKNIFTY21O2138500PE,BANKNIFTY,0,21-10-2021,38500,0.05,25,PE,NFO-OPT,NFO
31076,12012034,46922,BANKNIFTY21O2138600CE,BANKNIFTY,0,21-10-2021,38600,0.05,25,CE,NFO-OPT,NFO
31077,12014850,46933,BANKNIFTY21O2138600PE,BANKNIFTY,0,21-10-2021,38600,0.05,25,PE,NFO-OPT,NFO
31078,12015106,46934,BANKNIFTY21O2138700CE,BANKNIFTY,0,21-10-2021,38700,0.05,25,CE,NFO-OPT,NFO
31079,12015362,46935,BANKNIFTY21O2138700PE,BANKNIFTY,0,21-10-2021,38700,0.05,25,PE,NFO-OPT,NFO
31080,12016130,46938,BANKNIFTY21O2138800CE,BANKNIFTY,0,21-10-2021,38800,0.05,25,CE,NFO-OPT,NFO
31081,12016386,46939,BANKNIFTY21O2138800PE,BANKNIFTY,0,21-10-2021,38800,0.05,25,PE,NFO-OPT,NFO
31082,12016642,46940,BANKNIFTY21O2138900CE,BANKNIFTY,0,21-10-2021,38900,0.05,25,CE,NFO-OPT,NFO
31083,12018434,46947,BANKNIFTY21O2138900PE,BANKNIFTY,0,21-10-2021,38900,0.05,25,PE,NFO-OPT,NFO
31084,12018690,46948,BANKNIFTY21O2139000CE,BANKNIFTY,0,21-10-2021,39000,0.05,25,CE,NFO-OPT,NFO
31085,12021250,46958,BANKNIFTY21O2139000PE,BANKNIFTY,0,21-10-2021,39000,0.05,25,PE,NFO-OPT,NFO
31086,12021506,46959,BANKNIFTY21O2139100CE,BANKNIFTY,0,21-10-2021,39100,0.05,25,CE,NFO-OPT,NFO
31087,12023554,46967,BANKNIFTY21O2139100PE,BANKNIFTY,0,21-10-2021,39100,0.05,25,PE,NFO-OPT,NFO
31088,12023810,46968,BANKNIFTY21O2139200CE,BANKNIFTY,0,21-10-2021,39200,0.05,25,CE,NFO-OPT,NFO
31089,12024066,46969,BANKNIFTY21O2139200PE,BANKNIFTY,0,21-10-2021,39200,0.05,25,PE,NFO-OPT,NFO
31090,12024322,46970,BANKNIFTY21O2139300CE,BANKNIFTY,0,21-10-2021,39300,0.05,25,CE,NFO-OPT,NFO
31091,12024578,46971,BANKNIFTY21O2139300PE,BANKNIFTY,0,21-10-2021,39300,0.05,25,PE,NFO-OPT,NFO
31092,12025602,46975,BANKNIFTY21O2139400CE,BANKNIFTY,0,21-10-2021,39400,0.05,25,CE,NFO-OPT,NFO
31093,12025858,46976,BANKNIFTY21O2139400PE,BANKNIFTY,0,21-10-2021,39400,0.05,25,PE,NFO-OPT,NFO
31094,12026370,46978,BANKNIFTY21O2139500CE,BANKNIFTY,0,21-10-2021,39500,0.05,25,CE,NFO-OPT,NFO
31095,12026626,46979,BANKNIFTY21O2139500PE,BANKNIFTY,0,21-10-2021,39500,0.05,25,PE,NFO-OPT,NFO
31096,12026882,46980,BANKNIFTY21O2139600CE,BANKNIFTY,0,21-10-2021,39600,0.05,25,CE,NFO-OPT,NFO
31097,12027138,46981,BANKNIFTY21O2139600PE,BANKNIFTY,0,21-10-2021,39600,0.05,25,PE,NFO-OPT,NFO
31098,13291778,51921,BANKNIFTY21O2139700CE,BANKNIFTY,0,21-10-2021,39700,0.05,25,CE,NFO-OPT,NFO
31099,13292034,51922,BANKNIFTY21O2139700PE,BANKNIFTY,0,21-10-2021,39700,0.05,25,PE,NFO-OPT,NFO
31100,9270274,36212,BANKNIFTY21O2139800CE,BANKNIFTY,0,21-10-2021,39800,0.05,25,CE,NFO-OPT,NFO
31101,9272834,36222,BANKNIFTY21O2139800PE,BANKNIFTY,0,21-10-2021,39800,0.05,25,PE,NFO-OPT,NFO
31102,9273090,36223,BANKNIFTY21O2139900CE,BANKNIFTY,0,21-10-2021,39900,0.05,25,CE,NFO-OPT,NFO
31103,9273346,36224,BANKNIFTY21O2139900PE,BANKNIFTY,0,21-10-2021,39900,0.05,25,PE,NFO-OPT,NFO
31104,9273602,36225,BANKNIFTY21O2140000CE,BANKNIFTY,0,21-10-2021,40000,0.05,25,CE,NFO-OPT,NFO
31105,9273858,36226,BANKNIFTY21O2140000PE,BANKNIFTY,0,21-10-2021,40000,0.05,25,PE,NFO-OPT,NFO
31106,9274114,36227,BANKNIFTY21O2140100CE,BANKNIFTY,0,21-10-2021,40100,0.05,25,CE,NFO-OPT,NFO
31107,9274370,36228,BANKNIFTY21O2140100PE,BANKNIFTY,0,21-10-2021,40100,0.05,25,PE,NFO-OPT,NFO
31108,9276674,36237,BANKNIFTY21O2140200CE,BANKNIFTY,0,21-10-2021,40200,0.05,25,CE,NFO-OPT,NFO
31109,9276930,36238,BANKNIFTY21O2140200PE,BANKNIFTY,0,21-10-2021,40200,0.05,25,PE,NFO-OPT,NFO
31110,9277186,36239,BANKNIFTY21O2140300CE,BANKNIFTY,0,21-10-2021,40300,0.05,25,CE,NFO-OPT,NFO
31111,9278978,36246,BANKNIFTY21O2140300PE,BANKNIFTY,0,21-10-2021,40300,0.05,25,PE,NFO-OPT,NFO
31112,9819650,38358,BANKNIFTY21O2140400CE,BANKNIFTY,0,21-10-2021,40400,0.05,25,CE,NFO-OPT,NFO
31113,9819906,38359,BANKNIFTY21O2140400PE,BANKNIFTY,0,21-10-2021,40400,0.05,25,PE,NFO-OPT,NFO
31114,10473218,40911,BANKNIFTY21O2140500CE,BANKNIFTY,0,21-10-2021,40500,0.05,25,CE,NFO-OPT,NFO
31115,10473986,40914,BANKNIFTY21O2140500PE,BANKNIFTY,0,21-10-2021,40500,0.05,25,PE,NFO-OPT,NFO
31116,10474754,40917,BANKNIFTY21O2140600CE,BANKNIFTY,0,21-10-2021,40600,0.05,25,CE,NFO-OPT,NFO
31117,10475010,40918,BANKNIFTY21O2140600PE,BANKNIFTY,0,21-10-2021,40600,0.05,25,PE,NFO-OPT,NFO
31118,10749954,41992,BANKNIFTY21O2140700CE,BANKNIFTY,0,21-10-2021,40700,0.05,25,CE,NFO-OPT,NFO
31119,10750466,41994,BANKNIFTY21O2140700PE,BANKNIFTY,0,21-10-2021,40700,0.05,25,PE,NFO-OPT,NFO
31120,10752770,42003,BANKNIFTY21O2140800CE,BANKNIFTY,0,21-10-2021,40800,0.05,25,CE,NFO-OPT,NFO
31121,10753026,42004,BANKNIFTY21O2140800PE,BANKNIFTY,0,21-10-2021,40800,0.05,25,PE,NFO-OPT,NFO
31122,12973570,50678,BANKNIFTY21O2140900CE,BANKNIFTY,0,21-10-2021,40900,0.05,25,CE,NFO-OPT,NFO
31123,12973826,50679,BANKNIFTY21O2140900PE,BANKNIFTY,0,21-10-2021,40900,0.05,25,PE,NFO-OPT,NFO
31124,13257474,51787,BANKNIFTY21O2141000CE,BANKNIFTY,0,21-10-2021,41000,0.05,25,CE,NFO-OPT,NFO
31125,13257730,51788,BANKNIFTY21O2141000PE,BANKNIFTY,0,21-10-2021,41000,0.05,25,PE,NFO-OPT,NFO
31126,13257986,51789,BANKNIFTY21O2141100CE,BANKNIFTY,0,21-10-2021,41100,0.05,25,CE,NFO-OPT,NFO
31127,13263106,51809,BANKNIFTY21O2141100PE,BANKNIFTY,0,21-10-2021,41100,0.05,25,PE,NFO-OPT,NFO
31128,13263618,51811,BANKNIFTY21O2141200CE,BANKNIFTY,0,21-10-2021,41200,0.05,25,CE,NFO-OPT,NFO
31129,13263874,51812,BANKNIFTY21O2141200PE,BANKNIFTY,0,21-10-2021,41200,0.05,25,PE,NFO-OPT,NFO
31130,13264130,51813,BANKNIFTY21O2141300CE,BANKNIFTY,0,21-10-2021,41300,0.05,25,CE,NFO-OPT,NFO
31131,13264386,51814,BANKNIFTY21O2141300PE,BANKNIFTY,0,21-10-2021,41300,0.05,25,PE,NFO-OPT,NFO
31132,13264642,51815,BANKNIFTY21O2141400CE,BANKNIFTY,0,21-10-2021,41400,0.05,25,CE,NFO-OPT,NFO
31133,13268482,51830,BANKNIFTY21O2141400PE,BANKNIFTY,0,21-10-2021,41400,0.05,25,PE,NFO-OPT,NFO
31134,13268994,51832,BANKNIFTY21O2141500CE,BANKNIFTY,0,21-10-2021,41500,0.05,25,CE,NFO-OPT,NFO
31135,13269250,51833,BANKNIFTY21O2141500PE,BANKNIFTY,0,21-10-2021,41500,0.05,25,PE,NFO-OPT,NFO
31136,13269506,51834,BANKNIFTY21O2141600CE,BANKNIFTY,0,21-10-2021,41600,0.05,25,CE,NFO-OPT,NFO
31137,13269762,51835,BANKNIFTY21O2141600PE,BANKNIFTY,0,21-10-2021,41600,0.05,25,PE,NFO-OPT,NFO
31138,13270018,51836,BANKNIFTY21O2141700CE,BANKNIFTY,0,21-10-2021,41700,0.05,25,CE,NFO-OPT,NFO
31139,13271554,51842,BANKNIFTY21O2141700PE,BANKNIFTY,0,21-10-2021,41700,0.05,25,PE,NFO-OPT,NFO
31140,9292546,36299,BANKNIFTY21O2141800CE,BANKNIFTY,0,21-10-2021,41800,0.05,25,CE,NFO-OPT,NFO
31141,9293314,36302,BANKNIFTY21O2141800PE,BANKNIFTY,0,21-10-2021,41800,0.05,25,PE,NFO-OPT,NFO
31142,12585986,49164,BANKNIFTY21O2141900CE,BANKNIFTY,0,21-10-2021,41900,0.05,25,CE,NFO-OPT,NFO
31143,12586242,49165,BANKNIFTY21O2141900PE,BANKNIFTY,0,21-10-2021,41900,0.05,25,PE,NFO-OPT,NFO
31144,12588290,49173,BANKNIFTY21O2142000CE,BANKNIFTY,0,21-10-2021,42000,0.05,25,CE,NFO-OPT,NFO
31145,12591874,49187,BANKNIFTY21O2142000PE,BANKNIFTY,0,21-10-2021,42000,0.05,25,PE,NFO-OPT,NFO
31146,12592130,49188,BANKNIFTY21O2142100CE,BANKNIFTY,0,21-10-2021,42100,0.05,25,CE,NFO-OPT,NFO
31147,12592386,49189,BANKNIFTY21O2142100PE,BANKNIFTY,0,21-10-2021,42100,0.05,25,PE,NFO-OPT,NFO
31148,12592642,49190,BANKNIFTY21O2142200CE,BANKNIFTY,0,21-10-2021,42200,0.05,25,CE,NFO-OPT,NFO
31149,12592898,49191,BANKNIFTY21O2142200PE,BANKNIFTY,0,21-10-2021,42200,0.05,25,PE,NFO-OPT,NFO
31150,13772290,53798,BANKNIFTY21NOV31600CE,BANKNIFTY,0,25-11-2021,31600,0.05,25,CE,NFO-OPT,NFO
31151,13772546,53799,BANKNIFTY21NOV31600PE,BANKNIFTY,0,25-11-2021,31600,0.05,25,PE,NFO-OPT,NFO
31152,13772802,53800,BANKNIFTY21NOV31700CE,BANKNIFTY,0,25-11-2021,31700,0.05,25,CE,NFO-OPT,NFO
31153,13773058,53801,BANKNIFTY21NOV31700PE,BANKNIFTY,0,25-11-2021,31700,0.05,25,PE,NFO-OPT,NFO
31154,13773314,53802,BANKNIFTY21NOV31800CE,BANKNIFTY,0,25-11-2021,31800,0.05,25,CE,NFO-OPT,NFO
31155,13774082,53805,BANKNIFTY21NOV31800PE,BANKNIFTY,0,25-11-2021,31800,0.05,25,PE,NFO-OPT,NFO
31156,13774338,53806,BANKNIFTY21NOV31900CE,BANKNIFTY,0,25-11-2021,31900,0.05,25,CE,NFO-OPT,NFO
31157,13774594,53807,BANKNIFTY21NOV31900PE,BANKNIFTY,0,25-11-2021,31900,0.05,25,PE,NFO-OPT,NFO
31158,13774850,53808,BANKNIFTY21NOV32000CE,BANKNIFTY,0,25-11-2021,32000,0.05,25,CE,NFO-OPT,NFO
31159,13775106,53809,BANKNIFTY21NOV32000PE,BANKNIFTY,0,25-11-2021,32000,0.05,25,PE,NFO-OPT,NFO
31160,13775362,53810,BANKNIFTY21NOV32100CE,BANKNIFTY,0,25-11-2021,32100,0.05,25,CE,NFO-OPT,NFO
31161,13776642,53815,BANKNIFTY21NOV32100PE,BANKNIFTY,0,25-11-2021,32100,0.05,25,PE,NFO-OPT,NFO
31162,13776898,53816,BANKNIFTY21NOV32200CE,BANKNIFTY,0,25-11-2021,32200,0.05,25,CE,NFO-OPT,NFO
31163,13777154,53817,BANKNIFTY21NOV32200PE,BANKNIFTY,0,25-11-2021,32200,0.05,25,PE,NFO-OPT,NFO
31164,13777410,53818,BANKNIFTY21NOV32300CE,BANKNIFTY,0,25-11-2021,32300,0.05,25,CE,NFO-OPT,NFO
31165,13777666,53819,BANKNIFTY21NOV32300PE,BANKNIFTY,0,25-11-2021,32300,0.05,25,PE,NFO-OPT,NFO
31166,13777922,53820,BANKNIFTY21NOV32400CE,BANKNIFTY,0,25-11-2021,32400,0.05,25,CE,NFO-OPT,NFO
31167,13778178,53821,BANKNIFTY21NOV32400PE,BANKNIFTY,0,25-11-2021,32400,0.05,25,PE,NFO-OPT,NFO
31168,13778434,53822,BANKNIFTY21NOV32500CE,BANKNIFTY,0,25-11-2021,32500,0.05,25,CE,NFO-OPT,NFO
31169,13778690,53823,BANKNIFTY21NOV32500PE,BANKNIFTY,0,25-11-2021,32500,0.05,25,PE,NFO-OPT,NFO
31170,13778946,53824,BANKNIFTY21NOV32600CE,BANKNIFTY,0,25-11-2021,32600,0.05,25,CE,NFO-OPT,NFO
31171,13779202,53825,BANKNIFTY21NOV32600PE,BANKNIFTY,0,25-11-2021,32600,0.05,25,PE,NFO-OPT,NFO
31172,13779458,53826,BANKNIFTY21NOV32700CE,BANKNIFTY,0,25-11-2021,32700,0.05,25,CE,NFO-OPT,NFO
31173,13779714,53827,BANKNIFTY21NOV32700PE,BANKNIFTY,0,25-11-2021,32700,0.05,25,PE,NFO-OPT,NFO
31174,13779970,53828,BANKNIFTY21NOV32800CE,BANKNIFTY,0,25-11-2021,32800,0.05,25,CE,NFO-OPT,NFO
31175,13780226,53829,BANKNIFTY21NOV32800PE,BANKNIFTY,0,25-11-2021,32800,0.05,25,PE,NFO-OPT,NFO
31176,13780482,53830,BANKNIFTY21NOV32900CE,BANKNIFTY,0,25-11-2021,32900,0.05,25,CE,NFO-OPT,NFO
31177,13780738,53831,BANKNIFTY21NOV32900PE,BANKNIFTY,0,25-11-2021,32900,0.05,25,PE,NFO-OPT,NFO
31178,13780994,53832,BANKNIFTY21NOV33000CE,BANKNIFTY,0,25-11-2021,33000,0.05,25,CE,NFO-OPT,NFO
31179,13781250,53833,BANKNIFTY21NOV33000PE,BANKNIFTY,0,25-11-2021,33000,0.05,25,PE,NFO-OPT,NFO
31180,13781506,53834,BANKNIFTY21NOV33100CE,BANKNIFTY,0,25-11-2021,33100,0.05,25,CE,NFO-OPT,NFO
31181,13781762,53835,BANKNIFTY21NOV33100PE,BANKNIFTY,0,25-11-2021,33100,0.05,25,PE,NFO-OPT,NFO
31182,13782018,53836,BANKNIFTY21NOV33200CE,BANKNIFTY,0,25-11-2021,33200,0.05,25,CE,NFO-OPT,NFO
31183,13782274,53837,BANKNIFTY21NOV33200PE,BANKNIFTY,0,25-11-2021,33200,0.05,25,PE,NFO-OPT,NFO
31184,13782530,53838,BANKNIFTY21NOV33300CE,BANKNIFTY,0,25-11-2021,33300,0.05,25,CE,NFO-OPT,NFO
31185,13782786,53839,BANKNIFTY21NOV33300PE,BANKNIFTY,0,25-11-2021,33300,0.05,25,PE,NFO-OPT,NFO
31186,13783042,53840,BANKNIFTY21NOV33400CE,BANKNIFTY,0,25-11-2021,33400,0.05,25,CE,NFO-OPT,NFO
31187,13783298,53841,BANKNIFTY21NOV33400PE,BANKNIFTY,0,25-11-2021,33400,0.05,25,PE,NFO-OPT,NFO
31188,13783554,53842,BANKNIFTY21NOV33500CE,BANKNIFTY,0,25-11-2021,33500,0.05,25,CE,NFO-OPT,NFO
31189,13783810,53843,BANKNIFTY21NOV33500PE,BANKNIFTY,0,25-11-2021,33500,0.05,25,PE,NFO-OPT,NFO
31190,13784066,53844,BANKNIFTY21NOV33600CE,BANKNIFTY,0,25-11-2021,33600,0.05,25,CE,NFO-OPT,NFO
31191,13784322,53845,BANKNIFTY21NOV33600PE,BANKNIFTY,0,25-11-2021,33600,0.05,25,PE,NFO-OPT,NFO
31192,13784578,53846,BANKNIFTY21NOV33700CE,BANKNIFTY,0,25-11-2021,33700,0.05,25,CE,NFO-OPT,NFO
31193,13784834,53847,BANKNIFTY21NOV33700PE,BANKNIFTY,0,25-11-2021,33700,0.05,25,PE,NFO-OPT,NFO
31194,13785090,53848,BANKNIFTY21NOV33800CE,BANKNIFTY,0,25-11-2021,33800,0.05,25,CE,NFO-OPT,NFO
31195,13785346,53849,BANKNIFTY21NOV33800PE,BANKNIFTY,0,25-11-2021,33800,0.05,25,PE,NFO-OPT,NFO
31196,13785602,53850,BANKNIFTY21NOV33900CE,BANKNIFTY,0,25-11-2021,33900,0.05,25,CE,NFO-OPT,NFO
