,Unnamed: 0,instrument_token,name,tradingsymbol,strike,expiry,instrument_type
1533,30670,13806082,BANKNIFTY,BANKNIFTY21NOV37000CE,37000,25-11-2021,CE
1534,30671,13806338,BANKNIFTY,BANKNIFTY21NOV37000PE,37000,25-11-2021,PE
1535,30672,13806594,BANKNIFTY,BANKNIFTY21NOV37100CE,37100,25-11-2021,CE
1536,30673,13806850,BANKNIFTY,BANKNIFTY21NOV37100PE,37100,25-11-2021,PE
1537,30674,13807106,BANKNIFTY,BANKNIFTY21NOV37200CE,37200,25-11-2021,CE
1538,30675,13807362,BANKNIFTY,BANKNIFTY21NOV37200PE,37200,25-11-2021,PE
1539,30676,13807618,BANKNIFTY,BANKNIFTY21NOV37300CE,37300,25-11-2021,CE
1540,30677,13807874,BANKNIFTY,BANKNIFTY21NOV37300PE,37300,25-11-2021,PE
1541,30678,13808130,BANKNIFTY,BANKNIFTY21NOV37400CE,37400,25-11-2021,CE
1542,30679,13808386,BANKNIFTY,BANKNIFTY21NOV37400PE,37400,25-11-2021,PE
1543,30680,13808642,BANKNIFTY,BANKNIFTY21NOV37500CE,37500,25-11-2021,CE
1544,30681,13808898,BANKNIFTY,BANKNIFTY21NOV37500PE,37500,25-11-2021,PE
1545,30682,13809154,BANKNIFTY,BANKNIFTY21NOV37600CE,37600,25-11-2021,CE
1546,30683,13809410,BANKNIFTY,BANKNIFTY21NOV37600PE,37600,25-11-2021,PE
1547,30684,13810178,BANKNIFTY,BANKNIFTY21NOV37700CE,37700,25-11-2021,CE
1548,30685,13810434,BANKNIFTY,BANKNIFTY21NOV37700PE,37700,25-11-2021,PE
1549,30686,13813250,BANKNIFTY,BANKNIFTY21NOV37800CE,37800,25-11-2021,CE
1550,30687,13813506,BANKNIFTY,BANKNIFTY21NOV37800PE,37800,25-11-2021,PE
1551,30688,13813762,BANKNIFTY,BANKNIFTY21NOV37900CE,37900,25-11-2021,CE
1552,30689,13814018,BANKNIFTY,BANKNIFTY21NOV37900PE,37900,25-11-2021,PE
1553,30690,13814274,BANKNIFTY,BANKNIFTY21NOV38000CE,38000,25-11-2021,CE
1554,30691,13814530,BANKNIFTY,BANKNIFTY21NOV38000PE,38000,25-11-2021,PE
1555,30692,13817858,BANKNIFTY,BANKNIFTY21NOV38100CE,38100,25-11-2021,CE
1556,30693,13818114,BANKNIFTY,BANKNIFTY21NOV38100PE,38100,25-11-2021,PE
1557,30694,13818370,BANKNIFTY,BANKNIFTY21NOV38200CE,38200,25-11-2021,CE
1558,30695,13818626,BANKNIFTY,BANKNIFTY21NOV38200PE,38200,25-11-2021,PE
1559,30696,13821954,BANKNIFTY,BANKNIFTY21NOV38300CE,38300,25-11-2021,CE
1560,30697,13822210,BANKNIFTY,BANKNIFTY21NOV38300PE,38300,25-11-2021,PE
1561,30698,13826050,BANKNIFTY,BANKNIFTY21NOV38400CE,38400,25-11-2021,CE
1562,30699,13826306,BANKNIFTY,BANKNIFTY21NOV38400PE,38400,25-11-2021,PE
1563,30700,13826562,BANKNIFTY,BANKNIFTY21NOV38500CE,38500,25-11-2021,CE
1564,30701,13826818,BANKNIFTY,BANKNIFTY21NOV38500PE,38500,25-11-2021,PE
1565,30702,13827074,BANKNIFTY,BANKNIFTY21NOV38600CE,38600,25-11-2021,CE
1566,30703,13827330,BANKNIFTY,BANKNIFTY21NOV38600PE,38600,25-11-2021,PE
1567,30704,13827586,BANKNIFTY,BANKNIFTY21NOV38700CE,38700,25-11-2021,CE
1568,30705,13827842,BANKNIFTY,BANKNIFTY21NOV38700PE,38700,25-11-2021,PE
1569,30706,13828866,BANKNIFTY,BANKNIFTY21NOV38800CE,38800,25-11-2021,CE
1570,30707,13829122,BANKNIFTY,BANKNIFTY21NOV38800PE,38800,25-11-2021,PE
1571,30708,13833218,BANKNIFTY,BANKNIFTY21NOV38900CE,38900,25-11-2021,CE
1572,30709,13833986,BANKNIFTY,BANKNIFTY21NOV38900PE,38900,25-11-2021,PE
1573,30710,13840642,BANKNIFTY,BANKNIFTY21NOV39000CE,39000,25-11-2021,CE
1574,30711,13840898,BANKNIFTY,BANKNIFTY21NOV39000PE,39000,25-11-2021,PE
1575,30712,13841154,BANKNIFTY,BANKNIFTY21NOV39100CE,39100,25-11-2021,CE
1576,30713,13842946,BANKNIFTY,BANKNIFTY21NOV39100PE,39100,25-11-2021,PE
1577,30714,13845762,BANKNIFTY,BANKNIFTY21NOV39200CE,39200,25-11-2021,CE
1578,30715,13848834,BANKNIFTY,BANKNIFTY21NOV39200PE,39200,25-11-2021,PE
1579,30716,13850114,BANKNIFTY,BANKNIFTY21NOV39300CE,39300,25-11-2021,CE
1580,30717,13851650,BANKNIFTY,BANKNIFTY21NOV39300PE,39300,25-11-2021,PE
1581,30718,13851906,BANKNIFTY,BANKNIFTY21NOV39400CE,39400,25-11-2021,CE
1582,30719,13853698,BANKNIFTY,BANKNIFTY21NOV39400PE,39400,25-11-2021,PE
1583,30720,13853954,BANKNIFTY,BANKNIFTY21NOV39500CE,39500,25-11-2021,CE
1584,30721,13855490,BANKNIFTY,BANKNIFTY21NOV39500PE,39500,25-11-2021,PE
1585,30722,13855746,BANKNIFTY,BANKNIFTY21NOV39600CE,39600,25-11-2021,CE
1586,30723,13856002,BANKNIFTY,BANKNIFTY21NOV39600PE,39600,25-11-2021,PE
1587,30724,9280258,BANKNIFTY,BANKNIFTY21NOV39700CE,39700,25-11-2021,CE
1588,30725,9280514,BANKNIFTY,BANKNIFTY21NOV39700PE,39700,25-11-2021,PE
1589,30726,9280770,BANKNIFTY,BANKNIFTY21NOV39800CE,39800,25-11-2021,CE
1590,30727,9281026,BANKNIFTY,BANKNIFTY21NOV39800PE,39800,25-11-2021,PE
1591,30728,9281282,BANKNIFTY,BANKNIFTY21NOV39900CE,39900,25-11-2021,CE
1592,30729,9282562,BANKNIFTY,BANKNIFTY21NOV39900PE,39900,25-11-2021,PE
1593,30730,9283074,BANKNIFTY,BANKNIFTY21NOV40000CE,40000,25-11-2021,CE
1594,30731,9283330,BANKNIFTY,BANKNIFTY21NOV40000PE,40000,25-11-2021,PE
1595,30732,9283586,BANKNIFTY,BANKNIFTY21NOV40100CE,40100,25-11-2021,CE
1596,30733,9283842,BANKNIFTY,BANKNIFTY21NOV40100PE,40100,25-11-2021,PE
1597,30734,9284098,BANKNIFTY,BANKNIFTY21NOV40200CE,40200,25-11-2021,CE
1598,30735,9284354,BANKNIFTY,BANKNIFTY21NOV40200PE,40200,25-11-2021,PE
1599,30736,9285890,BANKNIFTY,BANKNIFTY21NOV40300CE,40300,25-11-2021,CE
1600,30737,9286146,BANKNIFTY,BANKNIFTY21NOV40300PE,40300,25-11-2021,PE
1601,30738,9821186,BANKNIFTY,BANKNIFTY21NOV40400CE,40400,25-11-2021,CE
1602,30739,9821442,BANKNIFTY,BANKNIFTY21NOV40400PE,40400,25-11-2021,PE
1603,30740,10477314,BANKNIFTY,BANKNIFTY21NOV40500CE,40500,25-11-2021,CE
1604,30741,10477570,BANKNIFTY,BANKNIFTY21NOV40500PE,40500,25-11-2021,PE
1605,30742,10478850,BANKNIFTY,BANKNIFTY21NOV40600CE,40600,25-11-2021,CE
1606,30743,10479106,BANKNIFTY,BANKNIFTY21NOV40600PE,40600,25-11-2021,PE
1607,30744,10880770,BANKNIFTY,BANKNIFTY21NOV40700CE,40700,25-11-2021,CE
1608,30745,10881026,BANKNIFTY,BANKNIFTY21NOV40700PE,40700,25-11-2021,PE
1609,30746,10881538,BANKNIFTY,BANKNIFTY21NOV40800CE,40800,25-11-2021,CE
1610,30747,10881794,BANKNIFTY,BANKNIFTY21NOV40800PE,40800,25-11-2021,PE
1611,30748,12977154,BANKNIFTY,BANKNIFTY21NOV40900CE,40900,25-11-2021,CE
1612,30749,12977410,BANKNIFTY,BANKNIFTY21NOV40900PE,40900,25-11-2021,PE
1613,30750,13650178,BANKNIFTY,BANKNIFTY21NOV41000CE,41000,25-11-2021,CE
1614,30751,13652994,BANKNIFTY,BANKNIFTY21NOV41000PE,41000,25-11-2021,PE
1615,30752,13653250,BANKNIFTY,BANKNIFTY21NOV41100CE,41100,25-11-2021,CE
1616,30753,13653506,BANKNIFTY,BANKNIFTY21NOV41100PE,41100,25-11-2021,PE
1617,30754,13653762,BANKNIFTY,BANKNIFTY21NOV41200CE,41200,25-11-2021,CE
1618,30755,13654018,BANKNIFTY,BANKNIFTY21NOV41200PE,41200,25-11-2021,PE
1619,30756,13655298,BANKNIFTY,BANKNIFTY21NOV41300CE,41300,25-11-2021,CE
1620,30757,13659650,BANKNIFTY,BANKNIFTY21NOV41300PE,41300,25-11-2021,PE
1621,30758,13659906,BANKNIFTY,BANKNIFTY21NOV41400CE,41400,25-11-2021,CE
1622,30759,13661186,BANKNIFTY,BANKNIFTY21NOV41400PE,41400,25-11-2021,PE
1623,30760,13661442,BANKNIFTY,BANKNIFTY21NOV41500CE,41500,25-11-2021,CE
1624,30761,13661698,BANKNIFTY,BANKNIFTY21NOV41500PE,41500,25-11-2021,PE
1625,30762,13661954,BANKNIFTY,BANKNIFTY21NOV41600CE,41600,25-11-2021,CE
1626,30763,13662210,BANKNIFTY,BANKNIFTY21NOV41600PE,41600,25-11-2021,PE
1627,30764,13662466,BANKNIFTY,BANKNIFTY21NOV41700CE,41700,25-11-2021,CE
1628,30765,13662722,BANKNIFTY,BANKNIFTY21NOV41700PE,41700,25-11-2021,PE
1629,30766,9334274,BANKNIFTY,BANKNIFTY21NOV41800CE,41800,25-11-2021,CE
1630,30767,9334530,BANKNIFTY,BANKNIFTY21NOV41800PE,41800,25-11-2021,PE
1631,30768,12622594,BANKNIFTY,BANKNIFTY21NOV41900CE,41900,25-11-2021,CE
1632,30769,12622850,BANKNIFTY,BANKNIFTY21NOV41900PE,41900,25-11-2021,PE
1633,30861,18394882,BANKNIFTY,BANKNIFTY21DEC33900CE,33900,30-12-2021,CE
1634,30862,18400770,BANKNIFTY,BANKNIFTY21DEC33900PE,33900,30-12-2021,PE
1635,30863,18401026,BANKNIFTY,BANKNIFTY21DEC34000CE,34000,30-12-2021,CE
1636,30864,18401282,BANKNIFTY,BANKNIFTY21DEC34000PE,34000,30-12-2021,PE
1637,30865,18401538,BANKNIFTY,BANKNIFTY21DEC34100CE,34100,30-12-2021,CE
1638,30866,18402818,BANKNIFTY,BANKNIFTY21DEC34100PE,34100,30-12-2021,PE
1639,30867,18403074,BANKNIFTY,BANKNIFTY21DEC34200CE,34200,30-12-2021,CE
1640,30868,18403330,BANKNIFTY,BANKNIFTY21DEC34200PE,34200,30-12-2021,PE
1641,30869,18403586,BANKNIFTY,BANKNIFTY21DEC34300CE,34300,30-12-2021,CE
1642,30870,18403842,BANKNIFTY,BANKNIFTY21DEC34300PE,34300,30-12-2021,PE
1643,30871,18404098,BANKNIFTY,BANKNIFTY21DEC34400CE,34400,30-12-2021,CE
1644,30872,18404354,BANKNIFTY,BANKNIFTY21DEC34400PE,34400,30-12-2021,PE
1645,30873,12550402,BANKNIFTY,BANKNIFTY21DEC34500CE,34500,30-12-2021,CE
1646,30874,12550658,BANKNIFTY,BANKNIFTY21DEC34500PE,34500,30-12-2021,PE
1647,30875,18404610,BANKNIFTY,BANKNIFTY21DEC34600CE,34600,30-12-2021,CE
1648,30876,18404866,BANKNIFTY,BANKNIFTY21DEC34600PE,34600,30-12-2021,PE
1649,30877,18405122,BANKNIFTY,BANKNIFTY21DEC34700CE,34700,30-12-2021,CE
1650,30878,18405378,BANKNIFTY,BANKNIFTY21DEC34700PE,34700,30-12-2021,PE
1651,30879,18405634,BANKNIFTY,BANKNIFTY21DEC34800CE,34800,30-12-2021,CE
1652,30880,18405890,BANKNIFTY,BANKNIFTY21DEC34800PE,34800,30-12-2021,PE
1653,30881,18406146,BANKNIFTY,BANKNIFTY21DEC34900CE,34900,30-12-2021,CE
1654,30882,18406402,BANKNIFTY,BANKNIFTY21DEC34900PE,34900,30-12-2021,PE
1655,30883,18406658,BANKNIFTY,BANKNIFTY21DEC35000CE,35000,30-12-2021,CE
1656,30884,18406914,BANKNIFTY,BANKNIFTY21DEC35000PE,35000,30-12-2021,PE
1657,30885,18407170,BANKNIFTY,BANKNIFTY21DEC35100CE,35100,30-12-2021,CE
1658,30886,18407426,BANKNIFTY,BANKNIFTY21DEC35100PE,35100,30-12-2021,PE
1659,30887,18407682,BANKNIFTY,BANKNIFTY21DEC35200CE,35200,30-12-2021,CE
1660,30888,18407938,BANKNIFTY,BANKNIFTY21DEC35200PE,35200,30-12-2021,PE
1661,30889,18408194,BANKNIFTY,BANKNIFTY21DEC35300CE,35300,30-12-2021,CE
1662,30890,18408450,BANKNIFTY,BANKNIFTY21DEC35300PE,35300,30-12-2021,PE
1663,30891,18408706,BANKNIFTY,BANKNIFTY21DEC35400CE,35400,30-12-2021,CE
1664,30892,18408962,BANKNIFTY,BANKNIFTY21DEC35400PE,35400,30-12-2021,PE
1665,30893,18409218,BANKNIFTY,BANKNIFTY21DEC35500CE,35500,30-12-2021,CE
1666,30894,18409474,BANKNIFTY,BANKNIFTY21DEC35500PE,35500,30-12-2021,PE
1667,30895,18409730,BANKNIFTY,BANKNIFTY21DEC35600CE,35600,30-12-2021,CE
1668,30896,18409986,BANKNIFTY,BANKNIFTY21DEC35600PE,35600,30-12-2021,PE
1669,30897,18410242,BANKNIFTY,BANKNIFTY21DEC35700CE,35700,30-12-2021,CE
1670,30898,18410498,BANKNIFTY,BANKNIFTY21DEC35700PE,35700,30-12-2021,PE
1671,30899,18410754,BANKNIFTY,BANKNIFTY21DEC35800CE,35800,30-12-2021,CE
1672,30900,18411010,BANKNIFTY,BANKNIFTY21DEC35800PE,35800,30-12-2021,PE
1673,30901,18411266,BANKNIFTY,BANKNIFTY21DEC35900CE,35900,30-12-2021,CE
1674,30902,18411522,BANKNIFTY,BANKNIFTY21DEC35900PE,35900,30-12-2021,PE
1675,30903,12550914,BANKNIFTY,BANKNIFTY21DEC36000CE,36000,30-12-2021,CE
1676,30904,12551170,BANKNIFTY,BANKNIFTY21DEC36000PE,36000,30-12-2021,PE
1677,30905,18411778,BANKNIFTY,BANKNIFTY21DEC36100CE,36100,30-12-2021,CE
1678,30906,18412034,BANKNIFTY,BANKNIFTY21DEC36100PE,36100,30-12-2021,PE
1679,30907,18412290,BANKNIFTY,BANKNIFTY21DEC36200CE,36200,30-12-2021,CE
1680,30908,18412546,BANKNIFTY,BANKNIFTY21DEC36200PE,36200,30-12-2021,PE
1681,30909,18412802,BANKNIFTY,BANKNIFTY21DEC36300CE,36300,30-12-2021,CE
1682,30910,18413058,BANKNIFTY,BANKNIFTY21DEC36300PE,36300,30-12-2021,PE
1683,30911,18413314,BANKNIFTY,BANKNIFTY21DEC36400CE,36400,30-12-2021,CE
1684,30912,18413570,BANKNIFTY,BANKNIFTY21DEC36400PE,36400,30-12-2021,PE
1685,30913,18413826,BANKNIFTY,BANKNIFTY21DEC36500CE,36500,30-12-2021,CE
1686,30914,18414082,BANKNIFTY,BANKNIFTY21DEC36500PE,36500,30-12-2021,PE
1687,30915,18414850,BANKNIFTY,BANKNIFTY21DEC36600CE,36600,30-12-2021,CE
1688,30916,18415106,BANKNIFTY,BANKNIFTY21DEC36600PE,36600,30-12-2021,PE
1689,30917,18415362,BANKNIFTY,BANKNIFTY21DEC36700CE,36700,30-12-2021,CE
1690,30918,18415618,BANKNIFTY,BANKNIFTY21DEC36700PE,36700,30-12-2021,PE
1691,30919,18415874,BANKNIFTY,BANKNIFTY21DEC36800CE,36800,30-12-2021,CE
1692,30920,18419458,BANKNIFTY,BANKNIFTY21DEC36800PE,36800,30-12-2021,PE
1693,30921,18419714,BANKNIFTY,BANKNIFTY21DEC36900CE,36900,30-12-2021,CE
1694,30922,18419970,BANKNIFTY,BANKNIFTY21DEC36900PE,36900,30-12-2021,PE
1695,30923,18420226,BANKNIFTY,BANKNIFTY21DEC37000CE,37000,30-12-2021,CE
1696,30924,18420482,BANKNIFTY,BANKNIFTY21DEC37000PE,37000,30-12-2021,PE
1697,30925,18420738,BANKNIFTY,BANKNIFTY21DEC37100CE,37100,30-12-2021,CE
1698,30926,18420994,BANKNIFTY,BANKNIFTY21DEC37100PE,37100,30-12-2021,PE
1699,30927,18421250,BANKNIFTY,BANKNIFTY21DEC37200CE,37200,30-12-2021,CE
1700,30928,18421506,BANKNIFTY,BANKNIFTY21DEC37200PE,37200,30-12-2021,PE
1701,30929,18421762,BANKNIFTY,BANKNIFTY21DEC37300CE,37300,30-12-2021,CE
1702,30930,18422018,BANKNIFTY,BANKNIFTY21DEC37300PE,37300,30-12-2021,PE
1703,30931,18422274,BANKNIFTY,BANKNIFTY21DEC37400CE,37400,30-12-2021,CE
1704,30932,18422530,BANKNIFTY,BANKNIFTY21DEC37400PE,37400,30-12-2021,PE
1705,30933,12551938,BANKNIFTY,BANKNIFTY21DEC37500CE,37500,30-12-2021,CE
1706,30934,12552194,BANKNIFTY,BANKNIFTY21DEC37500PE,37500,30-12-2021,PE
1707,30935,18422786,BANKNIFTY,BANKNIFTY21DEC37600CE,37600,30-12-2021,CE
1708,30936,18423042,BANKNIFTY,BANKNIFTY21DEC37600PE,37600,30-12-2021,PE
1709,30937,18423298,BANKNIFTY,BANKNIFTY21DEC37700CE,37700,30-12-2021,CE
1710,30938,18423554,BANKNIFTY,BANKNIFTY21DEC37700PE,37700,30-12-2021,PE
1711,30939,18423810,BANKNIFTY,BANKNIFTY21DEC37800CE,37800,30-12-2021,CE
1712,30940,18424066,BANKNIFTY,BANKNIFTY21DEC37800PE,37800,30-12-2021,PE
1713,30941,18424322,BANKNIFTY,BANKNIFTY21DEC37900CE,37900,30-12-2021,CE
1714,30942,18424578,BANKNIFTY,BANKNIFTY21DEC37900PE,37900,30-12-2021,PE
1715,30943,18424834,BANKNIFTY,BANKNIFTY21DEC38000CE,38000,30-12-2021,CE
1716,30944,18425090,BANKNIFTY,BANKNIFTY21DEC38000PE,38000,30-12-2021,PE
1717,30945,18425346,BANKNIFTY,BANKNIFTY21DEC38100CE,38100,30-12-2021,CE
1718,30946,18425602,BANKNIFTY,BANKNIFTY21DEC38100PE,38100,30-12-2021,PE
1719,30947,18425858,BANKNIFTY,BANKNIFTY21DEC38200CE,38200,30-12-2021,CE
1720,30948,18426114,BANKNIFTY,BANKNIFTY21DEC38200PE,38200,30-12-2021,PE
1721,30949,18426370,BANKNIFTY,BANKNIFTY21DEC38300CE,38300,30-12-2021,CE
1722,30950,18426626,BANKNIFTY,BANKNIFTY21DEC38300PE,38300,30-12-2021,PE
1723,30951,18426882,BANKNIFTY,BANKNIFTY21DEC38400CE,38400,30-12-2021,CE
1724,30952,18427138,BANKNIFTY,BANKNIFTY21DEC38400PE,38400,30-12-2021,PE
1725,30953,18427394,BANKNIFTY,BANKNIFTY21DEC38500CE,38500,30-12-2021,CE
1726,30954,18427650,BANKNIFTY,BANKNIFTY21DEC38500PE,38500,30-12-2021,PE
1727,30955,18427906,BANKNIFTY,BANKNIFTY21DEC38600CE,38600,30-12-2021,CE
1728,30956,18428162,BANKNIFTY,BANKNIFTY21DEC38600PE,38600,30-12-2021,PE
1729,30957,18428418,BANKNIFTY,BANKNIFTY21DEC38700CE,38700,30-12-2021,CE
1730,30958,18428674,BANKNIFTY,BANKNIFTY21DEC38700PE,38700,30-12-2021,PE
1731,30959,18428930,BANKNIFTY,BANKNIFTY21DEC38800CE,38800,30-12-2021,CE
1732,30960,18429186,BANKNIFTY,BANKNIFTY21DEC38800PE,38800,30-12-2021,PE
1733,30961,18429442,BANKNIFTY,BANKNIFTY21DEC38900CE,38900,30-12-2021,CE
1734,30962,18429698,BANKNIFTY,BANKNIFTY21DEC38900PE,38900,30-12-2021,PE
1735,30963,12552450,BANKNIFTY,BANKNIFTY21DEC39000CE,39000,30-12-2021,CE
1736,30964,12552706,BANKNIFTY,BANKNIFTY21DEC39000PE,39000,30-12-2021,PE
1737,30965,18429954,BANKNIFTY,BANKNIFTY21DEC39100CE,39100,30-12-2021,CE
1738,30966,18430210,BANKNIFTY,BANKNIFTY21DEC39100PE,39100,30-12-2021,PE
1739,30967,18430466,BANKNIFTY,BANKNIFTY21DEC39200CE,39200,30-12-2021,CE
1740,30968,18430722,BANKNIFTY,BANKNIFTY21DEC39200PE,39200,30-12-2021,PE
1741,30969,18430978,BANKNIFTY,BANKNIFTY21DEC39300CE,39300,30-12-2021,CE
1742,30970,18431234,BANKNIFTY,BANKNIFTY21DEC39300PE,39300,30-12-2021,PE
1743,30971,18431490,BANKNIFTY,BANKNIFTY21DEC39400CE,39400,30-12-2021,CE
1744,30972,18431746,BANKNIFTY,BANKNIFTY21DEC39400PE,39400,30-12-2021,PE
1745,30973,18432002,BANKNIFTY,BANKNIFTY21DEC39500CE,39500,30-12-2021,CE
1746,30974,18432258,BANKNIFTY,BANKNIFTY21DEC39500PE,39500,30-12-2021,PE
1747,30975,18432514,BANKNIFTY,BANKNIFTY21DEC39600CE,39600,30-12-2021,CE
1748,30976,18432770,BANKNIFTY,BANKNIFTY21DEC39600PE,39600,30-12-2021,PE
1749,30977,18433026,BANKNIFTY,BANKNIFTY21DEC39700CE,39700,30-12-2021,CE
1750,30978,18433282,BANKNIFTY,BANKNIFTY21DEC39700PE,39700,30-12-2021,PE
1751,30979,18433538,BANKNIFTY,BANKNIFTY21DEC39800CE,39800,30-12-2021,CE
1752,30980,18433794,BANKNIFTY,BANKNIFTY21DEC39800PE,39800,30-12-2021,PE
1753,30981,18434050,BANKNIFTY,BANKNIFTY21DEC39900CE,39900,30-12-2021,CE
1754,30982,18434306,BANKNIFTY,BANKNIFTY21DEC39900PE,39900,30-12-2021,PE
1755,30983,18434562,BANKNIFTY,BANKNIFTY21DEC40000CE,40000,30-12-2021,CE
1756,30984,18434818,BANKNIFTY,BANKNIFTY21DEC40000PE,40000,30-12-2021,PE
1757,30985,18435074,BANKNIFTY,BANKNIFTY21DEC40100CE,40100,30-12-2021,CE
1758,30986,18454274,BANKNIFTY,BANKNIFTY21DEC40100PE,40100,30-12-2021,PE
1759,30987,18454530,BANKNIFTY,BANKNIFTY21DEC40200CE,40200,30-12-2021,CE
1760,30988,18464002,BANKNIFTY,BANKNIFTY21DEC40200PE,40200,30-12-2021,PE
1761,30989,18464258,BANKNIFTY,BANKNIFTY21DEC40300CE,40300,30-12-2021,CE
1762,30990,18464514,BANKNIFTY,BANKNIFTY21DEC40300PE,40300,30-12-2021,PE
1763,30991,18464770,BANKNIFTY,BANKNIFTY21DEC40400CE,40400,30-12-2021,CE
1764,30992,18465026,BANKNIFTY,BANKNIFTY21DEC40400PE,40400,30-12-2021,PE
1765,30993,12838402,BANKNIFTY,BANKNIFTY21DEC40500CE,40500,30-12-2021,CE
1766,30994,12838658,BANKNIFTY,BANKNIFTY21DEC40500PE,40500,30-12-2021,PE
1767,30995,18465282,BANKNIFTY,BANKNIFTY21DEC40600CE,40600,30-12-2021,CE
1768,30996,18479106,BANKNIFTY,BANKNIFTY21DEC40600PE,40600,30-12-2021,PE
1769,30997,18479362,BANKNIFTY,BANKNIFTY21DEC40700CE,40700,30-12-2021,CE
1770,30998,18481666,BANKNIFTY,BANKNIFTY21DEC40700PE,40700,30-12-2021,PE
1771,30999,18481922,BANKNIFTY,BANKNIFTY21DEC40800CE,40800,30-12-2021,CE
1772,31000,18482178,BANKNIFTY,BANKNIFTY21DEC40800PE,40800,30-12-2021,PE
1773,31001,18482434,BANKNIFTY,BANKNIFTY21DEC40900CE,40900,30-12-2021,CE
1774,31002,18482946,BANKNIFTY,BANKNIFTY21DEC40900PE,40900,30-12-2021,PE
1775,31003,18483202,BANKNIFTY,BANKNIFTY21DEC41000CE,41000,30-12-2021,CE
1776,31004,18483458,BANKNIFTY,BANKNIFTY21DEC41000PE,41000,30-12-2021,PE
1777,31005,18483714,BANKNIFTY,BANKNIFTY21DEC41100CE,41100,30-12-2021,CE
1778,31006,18483970,BANKNIFTY,BANKNIFTY21DEC41100PE,41100,30-12-2021,PE
1779,31007,18484226,BANKNIFTY,BANKNIFTY21DEC41200CE,41200,30-12-2021,CE
1780,31008,18484482,BANKNIFTY,BANKNIFTY21DEC41200PE,41200,30-12-2021,PE
1781,31009,18484738,BANKNIFTY,BANKNIFTY21DEC41300CE,41300,30-12-2021,CE
1782,31010,18484994,BANKNIFTY,BANKNIFTY21DEC41300PE,41300,30-12-2021,PE
1783,31011,18485250,BANKNIFTY,BANKNIFTY21DEC41400CE,41400,30-12-2021,CE
1784,31012,18485506,BANKNIFTY,BANKNIFTY21DEC41400PE,41400,30-12-2021,PE
1785,31013,9503746,BANKNIFTY,BANKNIFTY21DEC41500CE,41500,30-12-2021,CE
1786,31014,9504002,BANKNIFTY,BANKNIFTY21DEC41500PE,41500,30-12-2021,PE
1787,31015,9504514,BANKNIFTY,BANKNIFTY21DEC41600CE,41600,30-12-2021,CE
1788,31016,9504770,BANKNIFTY,BANKNIFTY21DEC41600PE,41600,30-12-2021,PE
1789,31017,9976834,BANKNIFTY,BANKNIFTY21DEC41700CE,41700,30-12-2021,CE
1790,31018,9977090,BANKNIFTY,BANKNIFTY21DEC41700PE,41700,30-12-2021,PE
1791,31019,10902530,BANKNIFTY,BANKNIFTY21DEC41800CE,41800,30-12-2021,CE
1792,31020,10902786,BANKNIFTY,BANKNIFTY21DEC41800PE,41800,30-12-2021,PE
1793,31021,11608322,BANKNIFTY,BANKNIFTY21DEC41900CE,41900,30-12-2021,CE
1794,31022,11608578,BANKNIFTY,BANKNIFTY21DEC41900PE,41900,30-12-2021,PE
1795,32013,12187138,BANKNIFTY,BANKNIFTY22JAN34000CE,34000,27-01-2022,CE
1796,32014,12187394,BANKNIFTY,BANKNIFTY22JAN34000PE,34000,27-01-2022,PE
1797,32015,12187650,BANKNIFTY,BANKNIFTY22JAN34100CE,34100,27-01-2022,CE
1798,32016,12187906,BANKNIFTY,BANKNIFTY22JAN34100PE,34100,27-01-2022,PE
1799,32017,12188418,BANKNIFTY,BANKNIFTY22JAN34200CE,34200,27-01-2022,CE
1800,32018,12188674,BANKNIFTY,BANKNIFTY22JAN34200PE,34200,27-01-2022,PE
1801,32019,11982082,BANKNIFTY,BANKNIFTY22JAN34300CE,34300,27-01-2022,CE
1802,32020,11982338,BANKNIFTY,BANKNIFTY22JAN34300PE,34300,27-01-2022,PE
1803,32021,11982594,BANKNIFTY,BANKNIFTY22JAN34400CE,34400,27-01-2022,CE
1804,32022,11984642,BANKNIFTY,BANKNIFTY22JAN34400PE,34400,27-01-2022,PE
1805,32023,11984898,BANKNIFTY,BANKNIFTY22JAN34500CE,34500,27-01-2022,CE
1806,32024,11986178,BANKNIFTY,BANKNIFTY22JAN34500PE,34500,27-01-2022,PE
1807,32025,11272962,BANKNIFTY,BANKNIFTY22JAN34600CE,34600,27-01-2022,CE
1808,32026,11273218,BANKNIFTY,BANKNIFTY22JAN34600PE,34600,27-01-2022,PE
1809,32027,11273474,BANKNIFTY,BANKNIFTY22JAN34700CE,34700,27-01-2022,CE
1810,32028,11274498,BANKNIFTY,BANKNIFTY22JAN34700PE,34700,27-01-2022,PE
1811,32029,11276802,BANKNIFTY,BANKNIFTY22JAN34800CE,34800,27-01-2022,CE
1812,32030,11278082,BANKNIFTY,BANKNIFTY22JAN34800PE,34800,27-01-2022,PE
1813,32031,11280642,BANKNIFTY,BANKNIFTY22JAN34900CE,34900,27-01-2022,CE
1814,32032,11281410,BANKNIFTY,BANKNIFTY22JAN34900PE,34900,27-01-2022,PE
1815,32033,11026946,BANKNIFTY,BANKNIFTY22JAN35000CE,35000,27-01-2022,CE
1816,32034,11027714,BANKNIFTY,BANKNIFTY22JAN35000PE,35000,27-01-2022,PE
